StudentID,State,Gender,BirthYear,Hispanic,AmericanIndian,Asian,Black,NativeHawaiian,White,HsDip,HSDipYr,HSGPAUnwtd,Enrollmentstatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus
324490,NJ,2,1985,1,0,0,0,0,0,0,-1,-1,1,-2,-2,0,1,0,0,1
357112,NJ,2,1987,0,0,0,0,0,1,0,-1,-1,2,0,0,0,0,0,0,0
355896,NJ,1,1988,0,0,0,0,0,1,0,-1,-1,2,128,96,2,0,0,0,0
279814,NJ,2,1990,0,0,0,1,0,0,0,-1,-1,2,57,56,0,1,0,0,1
356824,NJ,1,1991,0,0,0,1,0,0,0,2010,3.6,1,-2,-2,0,1,0,0,1
287347,NJ,1,1991,1,0,0,0,0,0,0,-1,-1,2,97,73,2,0,0,0,0
357524,NJ,1,1991,0,0,0,0,0,1,0,-1,-1,2,0,0,0,0,0,0,0
277920,NJ,1,1991,1,0,0,0,0,0,0,-1,-1,2,85,64,2,0,0,0,0
275635,NJ,2,1991,1,0,0,0,0,0,0,-1,-1,2,74,64,2,0,0,0,0
355801,NJ,1,1991,0,0,0,1,0,0,0,2009,2.3,1,-2,-2,0,1,0,0,1
294695,NJ,2,1992,0,0,0,0,0,0,1,-1,-1,2,75,66,2,0,0,0,0
291206,NJ,2,1992,1,0,0,0,0,0,0,2010,3.05,1,-2,-2,0,1,0,1,1
357534,NJ,2,1992,0,0,1,0,0,0,0,-1,-1,2,0,0,0,0,0,0,0
356423,NJ,2,1992,0,0,0,0,0,1,0,-1,-1,2,79,64,0,0,0,0,0
356378,NJ,2,1994,1,0,0,0,0,0,0,-1,-1,2,66,53,2,0,0,0,0
357155,NJ,2,1994,0,0,0,0,0,1,0,-1,-1,2,83,64,0,0,0,0,0
324486,NJ,2,1994,0,0,0,0,0,1,0,-1,-1,2,48,36,0,0,0,0,1
326567,NJ,1,1996,0,0,0,0,0,1,0,-1,-1,2,63,62,2,0,0,0,0
355598,NJ,1,1996,0,0,0,0,0,1,0,-1,-1,2,65,64,0,0,0,0,0
358692,NJ,2,1966,0,0,0,0,0,1,0,-1,-1,2,54,54,0,0,0,0,0
351707,NJ,1,1996,0,0,0,0,0,1,0,-1,-1,2,30,30,0,0,0,1,0
327861,NJ,1,1996,0,0,0,0,0,1,0,-1,-1,2,65,65,2,0,0,0,0
355247,NJ,2,1996,0,0,0,0,0,1,0,-1,-1,2,67,63,0,0,0,0,0
351373,NJ,1,1998,1,0,0,0,0,0,0,2016,3.1,1,-2,-2,0,1,0,1,1
353494,NJ,1,1997,0,0,0,0,0,0,1,2016,2.82,1,-2,-2,0,1,0,1,1
350454,NJ,2,1997,0,0,1,0,0,0,0,2016,4,1,-2,-2,0,1,0,1,1
356610,NJ,2,1997,0,0,0,0,0,0,1,2016,2.61,1,-2,-2,0,1,0,0,1
354550,NJ,1,1997,0,0,0,1,0,0,0,2016,2.57,1,-2,-2,0,1,0,0,1
351901,NJ,1,1997,0,0,0,1,0,0,0,2016,2.8,1,-2,-2,0,1,0,1,1
353688,NJ,2,1997,0,0,1,0,0,0,0,2016,2.8,1,-2,-2,0,1,0,0,1
352215,NJ,2,1997,1,0,0,0,0,0,0,2016,3.8,1,-2,-2,0,0,0,0,1
351942,NJ,2,1997,0,0,0,0,0,1,0,-1,2.6,1,-2,-2,0,1,0,0,1
354275,NJ,1,1997,1,0,0,0,0,0,0,-1,2.87,1,-2,-2,0,1,0,0,1
351163,NJ,1,1997,1,0,0,0,0,0,0,-1,2.56,1,-2,-2,0,1,0,0,0
352092,NJ,1,1998,1,0,0,0,0,0,0,2016,2.8,1,-2,-2,0,1,0,0,1
353304,NJ,2,1997,1,0,0,0,0,0,0,-1,3.3,1,-2,-2,0,1,0,1,1
352329,NJ,2,1997,0,0,0,1,0,0,0,2016,3.31,1,-2,-2,0,1,0,0,1
357165,NJ,2,1997,0,0,0,1,0,0,0,-1,4,1,-2,-2,0,0,0,1,1
350240,NJ,1,1997,-1,-1,-1,-1,-1,-1,-1,2016,3.92,1,-2,-2,0,1,0,0,0
355636,NJ,2,1997,0,0,0,0,0,1,0,2016,2.7,1,-2,-2,0,1,0,0,1
351056,NJ,1,1997,1,0,0,0,0,0,0,2016,2.2,1,-2,-2,0,1,0,1,1
350516,NJ,1,1997,1,0,0,0,0,0,0,2016,3.48,1,-2,-2,0,1,0,0,0
357061,NJ,2,1998,0,0,0,1,0,0,0,-1,2.52,1,-2,-2,0,1,0,0,1
351038,NJ,2,1998,0,0,0,0,0,0,1,2016,3.28,1,-2,-2,0,1,0,0,1
356860,NJ,1,1998,0,0,0,0,0,1,0,2016,3.1,1,-2,-2,0,-1,-1,0,0
351317,NJ,2,1998,0,0,0,1,0,0,0,2016,3.37,1,-2,-2,0,1,0,0,1
355168,NJ,2,1998,0,0,0,0,0,1,0,2016,3.69,1,-2,-2,0,1,0,0,1
351740,NJ,1,1998,0,0,0,1,0,0,0,-1,2.96,1,-2,-2,0,0,0,1,1
354821,NJ,2,1998,0,0,1,0,0,0,0,2016,2.57,1,-2,-2,0,1,0,1,1
356898,NJ,1,1998,0,0,0,1,0,0,0,2016,3.16,1,-2,-2,0,1,0,0,1
349940,NJ,2,1998,0,0,0,0,0,1,0,2016,3.19,1,-2,-2,0,1,0,1,1
350803,NJ,1,1998,0,0,0,0,0,1,0,2015,4,1,-2,-2,0,1,0,0,0
356018,NJ,1,1997,1,0,0,0,0,0,0,2016,3,1,-2,-2,0,1,0,0,1
352808,NJ,1,1998,0,0,0,0,0,1,0,-1,2.8,1,-2,-2,0,1,0,0,1
351808,NJ,2,1998,1,0,0,0,0,0,0,-1,3.4,1,-2,-2,0,1,0,1,1
357255,NJ,1,1990,0,0,1,0,0,0,0,-1,-1,2,0,0,0,0,0,0,0
354812,NJ,1,1997,-1,-1,-1,-1,-1,-1,-1,-1,3.8,1,-2,-2,0,1,0,1,1
353747,NJ,2,1997,0,0,1,0,0,0,0,-1,2.5,1,-2,-2,0,0,0,1,0
351655,NJ,2,1998,0,0,0,0,0,0,0,2016,3.97,1,-2,-2,0,1,0,0,1
322917,NJ,2,1976,1,0,0,0,0,0,0,-1,-1,2,124,60,2,0,0,0,0
355812,NJ,2,1967,0,0,0,1,0,0,0,-1,-1,2,67,64,2,0,0,0,0
344454,NJ,2,1985,0,0,0,1,0,0,0,-1,-1,2,-1,66,2,0,0,0,0
356950,NJ,2,1982,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,101,94,0,0,0,0,0
357871,NJ,2,1987,0,0,0,1,0,0,0,-1,-1,2,0,0,0,0,0,0,0
356791,NJ,1,1990,0,0,0,1,0,0,0,-1,-1,2,61,60,0,0,0,0,0
358035,NJ,2,1990,0,0,0,0,0,1,0,-1,-1,2,69,65,2,0,0,0,0
289007,NJ,1,1991,1,0,0,0,0,0,0,-1,-1,2,74,62,0,0,0,0,0
357089,NJ,2,1991,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,0
357679,NJ,1,1991,1,0,0,0,0,0,0,-1,-1,2,98,63,2,0,0,0,0
356701,NJ,2,1991,0,0,0,0,0,1,0,2009,2.5,1,-2,-2,0,1,0,0,1
290188,NJ,1,1992,1,0,0,0,0,0,0,-1,-1,2,46,52,0,0,0,1,0
356589,NJ,2,1994,1,0,0,0,0,0,0,-1,-1,2,62,62,2,0,0,0,0
358765,NJ,2,1995,1,0,0,0,0,0,0,-1,-1,2,64,64,2,0,0,0,0
358802,NJ,1,1995,0,0,0,0,0,1,0,-1,-1,2,64,59,2,0,0,0,0
330263,NJ,2,1996,1,0,0,0,0,0,0,-1,-1,2,41,44,0,0,0,0,0
328026,NJ,1,1996,1,0,0,0,0,0,0,-1,-1,2,58,58,2,0,0,0,0
356529,NJ,2,1998,0,0,0,1,0,0,0,2016,2.46,1,-2,-2,0,1,0,1,1
351641,NJ,2,1998,0,0,0,1,0,0,0,-1,2.6,1,-2,-2,0,1,0,1,1
355950,NJ,1,1998,0,0,0,1,0,0,0,-1,2.27,1,-2,-2,0,1,0,1,1
352764,NJ,2,1998,0,0,0,1,0,0,0,-1,2.7,1,-2,-2,0,1,0,0,1
352878,NJ,1,1998,0,0,0,1,0,0,0,2016,2.81,1,-2,-2,0,1,0,1,1
352417,NJ,2,1998,0,0,0,1,0,0,0,-1,2.7,1,-2,-2,0,1,0,0,1
351716,NJ,2,1998,0,0,0,1,0,0,0,2016,2.46,1,-2,-2,0,1,0,1,1
354880,NJ,2,1998,0,0,0,1,0,0,0,-1,3.3,1,-2,-2,0,1,0,0,1
353486,NJ,2,1998,1,0,0,0,0,0,0,2016,2.4,1,-2,-2,0,1,0,0,1
353765,NJ,1,1998,0,0,0,1,0,0,0,-1,3.11,1,-2,-2,0,1,0,0,1
349572,NJ,2,1998,1,0,0,0,0,0,0,2016,3.33,1,-2,-2,0,1,0,0,0
351004,NJ,2,1998,0,0,0,1,0,0,0,-1,2.82,1,-2,-2,0,1,0,1,1
358822,NJ,1,1998,0,0,0,0,0,1,0,-1,3.5,1,-2,-2,0,1,0,0,1
358790,NJ,2,1998,0,0,0,1,0,0,0,2016,3.5,1,-2,-2,0,1,0,0,1
353626,NJ,2,1998,1,0,0,0,0,0,0,2016,2.6,1,-2,-2,0,1,0,1,0
353896,NJ,1,1998,1,0,0,0,0,0,0,2016,4,1,-2,-2,0,-1,-1,0,0
357959,NJ,1,1998,0,0,0,1,0,0,0,2016,2.9,1,-2,-2,0,1,0,0,1
355882,NJ,1,1998,0,0,0,0,0,1,0,2016,3.39,1,-2,-2,0,1,0,1,1
352084,NJ,1,1998,1,0,0,0,0,0,0,2016,2.99,1,-2,-2,0,1,0,0,1
355642,NJ,2,1998,0,0,0,1,0,0,0,2016,2.8,1,-2,-2,0,1,0,0,1
356509,NJ,1,1998,0,0,0,0,0,1,0,2016,2.96,1,-2,-2,0,1,0,1,1
356752,NJ,1,1998,1,0,0,0,0,0,0,2016,2.9,1,-2,-2,0,1,0,1,1
357801,NJ,2,1998,1,0,0,0,0,0,0,2016,3.04,1,-2,-2,0,1,0,0,1
348409,NJ,2,1998,0,1,0,0,0,0,0,2016,3.59,1,-2,-2,0,1,0,0,0
350485,NJ,2,1998,0,0,0,0,0,1,0,-1,2.9,1,-2,-2,0,1,0,0,1
354421,NJ,2,1996,1,0,0,0,0,0,0,2016,3.27,1,-2,-2,0,1,0,0,1
350835,NJ,1,1998,0,0,0,0,0,1,0,2016,3.4,1,-2,-2,0,1,0,0,0
353793,NJ,1,1998,0,0,0,0,0,1,0,-1,3.1,1,-2,-2,0,1,0,0,0
354984,NJ,1,1998,0,0,0,1,0,0,0,2016,2.73,1,-2,-2,0,1,0,0,1
351396,NJ,2,1998,1,0,0,0,0,0,0,2016,-1,1,-2,-2,0,0,0,1,1
352119,NJ,1,1998,0,0,0,1,0,0,0,-1,2.8,1,-2,-2,0,1,0,0,1
350926,NJ,2,1998,0,0,0,0,0,1,0,-1,3,1,-2,-2,0,1,0,1,1
356587,NJ,2,1998,1,0,0,0,0,0,0,2016,2.57,1,-2,-2,0,1,0,1,1
354175,NJ,1,1998,0,1,0,0,0,0,0,2016,2.5,1,-2,-2,0,1,0,1,1
355400,NJ,1,1998,1,0,0,0,0,0,0,2016,2.1,1,-2,-2,0,1,0,0,1
354873,NJ,1,1998,1,0,0,0,0,0,0,2016,2.73,1,-2,-2,0,1,0,0,1
358481,NJ,1,1998,1,0,0,0,0,0,0,2016,3.6,1,-2,-2,0,0,0,0,1
313926,NJ,2,1994,1,0,0,0,0,0,0,-1,-1,2,113,66,2,0,0,0,0
306895,NJ,2,1994,1,0,0,0,0,0,0,-1,-1,2,86,70,2,0,1,1,0
356918,NJ,2,1977,1,0,0,0,0,0,0,-1,-1,2,115.5,66,2,0,0,0,0
357082,NJ,2,1998,0,0,0,1,0,0,0,1998,2.38,1,-2,-2,0,1,0,1,1
353363,NJ,1,1996,0,0,1,0,0,0,0,2016,3.4,1,-2,-2,0,1,0,0,1
351912,NJ,2,1998,1,0,0,0,0,0,0,2016,2.81,1,-2,-2,0,1,0,1,1
351159,NJ,1,1997,0,0,0,0,0,1,0,-1,2.1,1,-2,-2,0,1,0,0,1
357535,NJ,2,1979,0,0,1,0,0,0,0,-1,-1,2,0,0,0,0,0,0,0
340012,NJ,2,1988,1,0,0,0,0,0,0,-1,-1,2,94,93,2,0,0,0,0
353508,NJ,2,1998,0,0,0,0,0,1,0,2016,2.4,1,-2,-2,0,1,0,0,1
344452,NJ,2,1977,0,0,0,1,0,0,0,-1,-1,2,132,66,0,0,0,0,0
351598,NJ,2,1980,1,0,0,0,0,0,0,-1,-1,2,75,63,2,0,0,0,0
30292,NJ,2,1981,0,0,0,0,0,1,0,-1,-1,2,0,0,0,0,0,0,0
358431,NJ,2,1985,0,0,0,1,0,0,0,-1,-1,2,83,62,2,0,0,0,0
358837,NJ,1,1986,0,0,0,0,0,1,0,-1,-1,2,123,96,3,0,0,0,0
356968,NJ,1,1986,1,0,0,0,0,0,0,-1,-1,2,82,58,2,0,0,0,0
358705,NJ,1,1987,0,0,0,0,0,1,0,-1,-1,1,-2,-2,0,-1,-1,0,0
353237,NJ,1,1974,0,0,0,0,0,1,0,-1,-1,2,43,37,2,0,0,0,0
358308,NJ,1,1983,0,0,0,0,0,1,0,-1,-1,2,123,90,2,0,0,0,0
357154,NJ,1,1987,1,0,0,0,0,0,0,-1,-1,2,90,55,0,0,0,0,0
358708,NJ,2,1986,0,0,0,1,0,0,0,-1,-1,2,0,0,0,0,0,0,0
356086,NJ,2,1963,0,0,0,1,0,0,0,-1,-1,2,86,63,2,0,0,0,0
278471,NJ,2,1991,1,0,0,0,0,0,0,-1,-1,2,71,66,2,1,1,0,0
356493,NJ,2,1992,0,0,0,0,0,1,0,-1,-1,2,125,96,0,0,0,0,0
356809,NJ,2,1992,1,0,0,0,0,0,0,-1,-1,2,69,46,0,0,0,0,0
356861,NJ,1,1994,0,0,0,0,0,1,0,-1,-1,2,66,62,2,0,0,0,0
353991,NJ,1,1994,0,0,1,0,0,0,0,-1,-1,2,0,0,0,0,0,0,0
356228,NJ,2,1985,1,0,0,0,0,0,0,-1,-1,2,72,51,0,0,0,0,0
359050,NJ,1,1995,0,0,0,0,0,0,1,-1,-1,2,110,66,2,0,0,0,0
358205,NJ,1,1995,0,0,0,1,0,0,0,-1,-1,2,87,66,2,0,0,0,0
324512,NJ,2,1995,1,0,0,0,0,0,0,-1,-1,2,78,66,2,0,0,0,0
356093,NJ,1,1995,0,0,0,0,0,1,0,-1,-1,2,71,66,2,0,0,0,0
331803,NJ,1,1996,0,0,0,0,0,0,1,-1,-1,2,59,40,0,0,0,0,0
356790,NJ,2,1996,1,0,0,0,0,0,0,-1,-1,2,50,35,0,0,0,1,0
345225,NJ,2,1996,1,0,0,0,0,0,0,-1,-1,2,31,17,0,1,0,0,1
345958,NJ,1,1996,1,0,0,0,0,0,0,-1,-1,2,32,32,0,0,0,0,0
355414,NJ,1,1996,1,0,0,0,0,0,0,2016,3,1,-2,-2,0,1,0,0,1
356704,NJ,1,1996,0,0,0,0,0,1,0,-1,-1,2,20,13,0,0,0,0,0
352355,NJ,1,1998,1,0,0,0,0,0,0,2016,2.8,1,-2,-2,0,1,0,1,1
351542,NJ,2,1998,1,0,0,0,0,0,0,-1,3.89,1,-2,-2,0,0,0,1,1
351826,NJ,2,1998,0,0,1,0,0,0,0,-1,2.7,1,-2,-2,0,1,0,1,1
352238,NJ,1,1998,0,0,0,0,0,1,0,2016,3.87,1,-2,-2,0,1,0,0,0
352748,NJ,1,1998,1,0,0,0,0,0,0,2016,3,1,-2,-2,0,1,0,0,1
356906,NJ,2,1998,1,0,0,0,0,0,0,2016,3.1,1,-2,-2,0,1,0,0,1
352816,NJ,2,1998,1,0,0,0,0,0,0,-1,4,1,-2,-2,0,1,0,0,1
352919,NJ,2,1998,1,0,0,0,0,0,0,2016,3.98,1,-2,-2,0,0,0,1,1
342029,NJ,1,1998,0,0,0,0,0,1,0,2016,2.82,1,-2,-2,0,1,0,0,1
352948,NJ,1,1998,0,0,0,1,0,0,0,2016,2.6,1,-2,-2,0,1,0,1,1
355406,NJ,1,1998,1,0,0,0,0,0,0,2016,3.32,1,-2,-2,0,1,0,0,1
355446,NJ,1,1998,0,0,0,1,0,0,0,2016,2.67,1,-2,-2,0,0,0,1,1
355425,NJ,2,1998,1,0,0,0,0,0,0,-1,2.62,1,-2,-2,0,1,0,0,1
354420,NJ,2,1996,1,0,0,0,0,0,0,2016,3.11,1,-2,-2,0,1,0,0,1
357550,NJ,2,1991,0,0,1,0,0,0,0,-1,-1,2,0,0,0,0,0,0,0
351120,NJ,1,1998,0,0,0,1,0,0,0,2016,2.7,1,-2,-2,0,1,0,0,1
354154,NJ,2,1997,0,0,0,1,0,0,0,2016,2.8,1,-2,-2,0,1,0,1,1
352905,NJ,1,1998,1,0,0,0,0,0,0,2016,-1,1,-2,-2,0,1,0,1,1
356004,NJ,2,1998,1,0,0,0,0,0,0,2016,4,1,-2,-2,0,0,0,1,1
357933,NJ,1,1998,-1,-1,-1,-1,-1,-1,-1,2016,2.4,1,-2,-2,0,1,0,0,1
349816,NJ,2,1998,0,0,0,1,0,0,0,2016,3.09,1,-2,-2,0,1,0,1,1
355707,NJ,2,1998,0,0,0,1,0,0,0,2016,2.1,1,-2,-2,0,1,0,0,1
351521,NJ,2,1998,0,0,0,1,0,0,0,-1,3.61,1,-2,-2,0,1,0,1,1
354353,NJ,1,1998,1,0,0,0,0,0,0,2016,2.84,1,-2,-2,0,1,0,0,1
359107,NJ,2,1998,1,0,0,0,0,0,0,-1,3.4,1,-2,-2,0,1,0,0,1
351653,NJ,2,1998,1,0,0,0,0,0,0,2016,3.3,1,-2,-2,0,1,0,1,1
349948,NJ,2,1998,1,0,0,0,0,0,0,-1,2.4,1,-2,-2,0,1,0,1,1
349561,NJ,1,1998,0,0,1,0,0,0,0,2016,3.5,1,-2,-2,0,1,0,0,0
349563,NJ,1,1998,1,0,0,0,0,0,0,2016,3.13,1,-2,-2,0,1,0,1,0
351652,NJ,2,1998,1,0,0,0,0,0,0,2016,3.02,1,-2,-2,0,1,0,1,1
354562,NJ,2,1998,0,0,0,0,0,1,0,-1,2.41,1,-2,-2,0,1,0,0,1
356220,NJ,1,1998,1,0,0,0,0,0,0,2016,2.5,1,-2,-2,0,1,0,0,1
356839,NJ,2,1998,0,0,0,1,0,0,0,2016,3.4,1,-2,-2,0,1,0,0,1
351228,NJ,2,1998,1,0,0,0,0,0,0,2016,2.61,1,-2,-2,0,1,0,1,1
351720,NJ,1,1998,1,0,0,0,0,0,0,-1,3.8,1,-2,-2,0,1,0,1,1
352017,NJ,2,1998,0,0,0,1,0,0,0,2016,2.5,1,-2,-2,0,1,0,0,1
352486,NJ,1,1997,0,0,0,0,0,1,0,2016,3.3,1,-2,-2,0,1,0,0,1
353234,NJ,2,1998,1,0,0,0,0,0,0,2016,3.34,1,-2,-2,0,1,0,0,1
349941,NJ,2,1997,0,0,1,0,0,0,0,2016,3.87,1,-2,-2,0,1,0,0,1
350489,NJ,2,1998,1,0,0,0,0,0,0,2016,3.5,1,-2,-2,0,1,0,0,0
357247,NJ,2,1970,0,0,1,0,0,0,0,-1,-1,2,78,66,2,0,0,0,0
353433,NJ,2,1998,1,0,0,0,0,0,0,2016,2.7,1,-2,-2,0,1,0,0,1
350511,NJ,2,1997,0,0,0,0,0,1,0,-1,1.9,1,-2,-2,0,1,0,1,1
352359,NJ,2,1972,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,53,72,2,0,0,0,0
355509,NJ,2,1974,1,0,0,0,0,0,0,-1,-1,2,60,60,2,0,0,0,0
350478,NJ,2,1986,0,0,0,1,0,0,0,-1,-1,2,107,90,2,0,0,0,0
293721,NJ,2,1985,0,0,0,1,0,0,0,-1,-1,2,-1,73,2,0,0,0,0
355676,NJ,2,1990,1,0,0,0,0,0,0,-1,-1,2,65,65,0,0,0,0,0
355693,NJ,1,1990,1,0,0,0,0,0,0,-1,-1,2,64,53,0,0,0,0,0
306758,NJ,1,1990,1,0,0,0,0,0,0,-1,-1,2,96,65,0,0,0,0,0
349801,NJ,2,1990,1,0,0,0,0,0,0,-1,-1,2,58,40,0,0,0,0,0
358949,NJ,1,1990,0,0,0,0,0,1,0,-1,-1,2,120,86,2,0,0,0,0
357855,NJ,2,1991,0,0,0,1,0,0,0,-1,-1,2,100,70,0,0,0,0,0
358244,NJ,1,1991,0,0,0,0,0,1,0,-1,-1,2,117,96,0,0,0,0,0
357253,NJ,1,1991,0,0,0,0,0,1,0,-1,-1,2,0,0,0,0,0,0,0
298993,NJ,2,1993,1,0,0,0,0,0,0,-1,-1,2,123,66,2,0,0,0,0
354941,NJ,2,1994,1,0,0,0,0,0,0,-1,-1,2,80,66,2,0,0,0,0
317164,NJ,2,1993,1,0,0,0,0,0,0,-1,-1,2,58,58,2,0,0,0,0
320377,NJ,2,1994,0,0,0,0,0,1,0,-1,-1,2,47,65,2,0,0,0,0
313892,NJ,2,1992,1,0,0,0,0,0,0,-1,-1,2,92,48,0,0,0,0,0
358940,NJ,1,1995,1,0,0,0,0,0,0,-1,-1,2,66,60,2,0,0,0,0
316534,NJ,2,1995,1,0,0,0,0,0,0,-1,-1,2,53,66,2,0,0,0,0
355952,NJ,1,1995,0,0,0,0,0,1,0,-1,-1,2,54,66,0,0,0,0,0
355272,NJ,1,1995,0,0,0,0,0,1,0,-1,-1,2,79,66,2,0,0,0,0
358921,NJ,2,1996,0,0,0,1,0,0,0,-1,-1,2,65,65,2,0,0,0,0
354669,NJ,1,1996,1,0,0,0,0,0,0,-1,2.38,1,-2,-2,0,1,0,0,1
351813,NJ,1,1998,-1,-1,-1,-1,-1,-1,-1,2016,2.1,1,-2,-2,0,1,0,0,1
353582,NJ,2,1998,1,0,0,0,0,0,0,2016,2.8,1,-2,-2,0,1,0,0,1
350762,NJ,2,1997,0,0,0,1,0,0,0,-1,3.21,1,-2,-2,0,1,0,0,1
356013,NJ,2,1997,0,0,0,1,0,0,0,2016,2.83,1,-2,-2,0,1,0,0,1
353737,NJ,1,1997,-1,-1,-1,-1,-1,-1,-1,-1,3.87,1,-2,-2,0,1,0,0,1
352169,NJ,1,1997,-1,-1,-1,-1,-1,-1,-1,2016,2.8,1,-2,-2,0,0,0,1,1
351654,NJ,2,1998,1,0,0,0,0,0,0,-1,3.48,1,-2,-2,0,0,0,1,1
356642,NJ,2,1998,0,0,0,1,0,0,0,2016,3.1,1,-2,-2,0,1,0,0,1
355848,NJ,2,1997,1,0,0,0,0,0,0,2016,2.48,1,-2,-2,0,1,0,1,1
355500,NJ,1,1998,1,0,0,0,0,0,0,2016,2.3,1,-2,-2,0,1,0,0,1
352777,NJ,2,1998,0,0,1,0,0,0,0,-1,3.9,1,-2,-2,0,1,0,0,0
351996,NJ,2,1998,1,0,0,0,0,0,0,-1,2.84,1,-2,-2,0,1,0,0,1
350785,NJ,1,1998,1,0,0,0,0,0,0,2016,2.35,1,-2,-2,0,1,0,0,1
257053,NJ,2,1998,0,0,0,0,0,1,0,-1,3.6,1,-2,-2,0,1,0,1,1
358843,NJ,1,1998,1,0,0,0,0,0,0,-1,2.2,1,-2,-2,0,1,0,0,1
352648,NJ,2,1998,0,0,0,1,0,0,0,2016,2.5,1,-2,-2,0,1,0,0,1
357033,NJ,1,1998,1,0,0,0,0,0,0,2016,2.19,1,-2,-2,0,1,0,0,1
356094,NJ,2,1998,0,0,0,1,0,0,0,2016,2.2,1,-2,-2,0,0,0,1,1
359165,NJ,2,1957,1,0,0,0,0,0,0,-1,-1,2,117,66,0,0,0,0,0
348701,NJ,1,1994,1,0,0,0,0,0,0,-1,-1,2,35,18,0,0,0,0,0
354962,NJ,1,1997,0,0,1,0,0,0,0,2016,2.78,1,-2,-2,0,1,0,1,1
355456,NJ,1,1997,0,0,0,0,0,1,0,-1,2,1,-2,-2,0,0,0,1,1
358889,NJ,2,1997,1,0,0,0,0,0,0,-1,2.42,1,-2,-2,0,1,0,1,1
358672,NJ,1,1990,1,0,0,0,0,0,0,-1,-1,2,39,36,0,1,0,0,0
352067,NJ,1,1997,-1,-1,-1,-1,-1,-1,-1,2016,2.1,1,-2,-2,0,1,0,1,0
356006,NJ,1,1998,1,0,0,0,0,0,0,-1,3.2,1,-2,-2,0,1,0,0,1
350017,NJ,2,1971,0,0,0,0,0,1,0,-1,-1,2,88,57,0,0,0,1,0
354940,NJ,1,1975,1,0,0,0,0,0,0,-1,-1,2,57,74,2,0,0,0,0
315967,NJ,2,1974,0,0,0,1,0,0,0,-1,-1,2,81,69,2,0,0,0,0
356850,NJ,2,1973,0,0,0,1,0,0,0,-1,-1,2,105,60.5,0,0,0,0,0
357498,NJ,1,1985,0,0,0,0,0,1,0,-1,-1,2,-1,96,2,0,0,0,0
357332,NJ,2,1984,1,0,0,0,0,0,0,-1,-1,2,98,70,0,0,0,0,0
288428,NJ,2,1990,1,0,0,0,0,0,0,-1,-1,2,87,76,0,0,0,0,0
356567,NJ,1,1980,0,0,0,0,0,1,0,-1,-1,2,145,65,0,0,0,0,0
355781,NJ,2,1992,1,0,0,0,0,0,0,2010,2.2,1,-2,-2,0,1,0,0,1
358756,NJ,2,1992,0,0,0,1,0,0,0,-1,-1,2,38,38,0,0,0,1,0
358877,NJ,2,1992,0,0,0,0,0,1,0,-1,-1,2,89,62,2,0,0,0,0
292253,NJ,1,1992,1,0,0,0,0,0,0,-1,-1,2,39,35,0,0,0,0,0
351599,NJ,2,1994,0,0,0,0,0,1,0,-1,-1,2,72,72,2,0,0,0,0
321632,NJ,2,1994,0,0,0,0,0,1,0,-1,-1,2,41,38,0,0,0,0,0
359212,NJ,1,1995,0,0,0,0,0,1,0,-1,-1,2,62,62,2,0,0,0,0
359122,NJ,1,1996,1,0,0,0,0,0,0,-1,-1,2,54,48,0,0,0,0,0
343996,NJ,2,1996,1,0,0,0,0,0,0,-1,-1,2,31,16,0,0,0,0,0
350466,NJ,1,1996,0,0,0,1,0,0,0,2016,3,1,-2,-2,0,1,0,0,1
356270,NJ,2,1998,0,0,0,1,0,0,0,2016,2.32,1,-2,-2,0,1,0,0,1
355487,NJ,1,1998,0,0,0,1,0,0,0,2016,3,1,-2,-2,0,1,0,1,1
352725,NJ,1,1998,1,0,0,0,0,0,0,2016,2.33,1,-2,-2,0,1,0,1,1
351327,NJ,2,1998,0,0,0,1,0,0,0,-1,3.3,1,-2,-2,0,1,0,0,1
357888,NJ,2,1998,0,0,0,1,0,0,0,2016,2.55,1,-2,-2,0,1,0,0,1
357472,NJ,2,1998,0,0,0,1,0,0,0,2016,2.65,1,-2,-2,0,1,0,1,1
351476,NJ,2,1998,0,0,0,1,0,0,0,2016,3.25,1,-2,-2,0,1,0,1,1
358465,NJ,2,1998,1,0,0,0,0,0,0,2016,2.8,1,-2,-2,0,1,0,0,1
352175,NJ,1,1998,0,0,0,1,0,0,0,-1,3.85,1,-2,-2,0,0,0,0,1
352021,NJ,1,1998,0,0,0,1,0,0,0,2016,3.84,1,-2,-2,0,0,0,0,1
352566,NJ,1,1998,0,0,0,1,0,0,0,2016,2.8,1,-2,-2,0,1,0,0,1
354298,NJ,1,1998,1,0,0,0,0,0,0,-1,2.51,1,-2,-2,0,1,0,1,1
353811,NJ,2,1998,0,0,0,1,0,0,0,-1,3.1,1,-2,-2,0,1,0,0,0
357433,NJ,2,1998,0,0,0,1,0,0,0,2016,3.2,1,-2,-2,0,1,0,0,1
356365,NJ,2,1998,1,0,0,0,0,0,0,-1,2.7,1,-2,-2,0,1,0,1,1
