StudentID,Term,AcademicYear,LatestYear,CompleteDevMath,CompleteDevEnglish,Major1,Complete1,CompleteCIP1,TermGPA,CumGPA
348912,1,2015,16,-1,-1,0,0,-2,3.7,3.7
348914,3,2016,17,-2,-2,23.0101,0,-2,0.67,1.22
348931,3,2016,17,0,-2,42.0101,0,-2,2.48,2.66
348946,3,2016,17,0,-2,52.0301,0,-2,3.66,3.65
348953,3,2016,17,0,-2,52.1401,0,-2,1.58,2.13
348963,3,2016,17,-2,-2,40.0801,0,-2,3.11,2.92
348964,3,2016,17,1,-2,43.0199,0,-2,2.77,2.8
348970,3,2016,17,0,-2,50.0701,0,-2,4,3.93
348981,3,2016,17,1,1,52.0301,0,-2,0,0.88
348988,3,2015,16,1,-2,13.1209,0,-2,0,0
348993,1,2015,16,-2,-2,45.1101,0,-2,0,0
349000,6,2016,17,-2,-2,51.3801,0,-2,4,3.4
349002,3,2015,16,-2,-2,52.0201,0,-2,4,4
349005,6,2016,17,-2,-2,9.0101,0,-2,3.3,3.71
349007,6,2016,17,-2,-2,16.0905,0,-2,3.65,3.25
349026,3,2015,16,1,1,52.0201,0,-2,0,0
349028,1,2015,16,1,0,0,0,-2,2.57,2.56
349033,3,2016,17,-2,-2,50.0701,0,-2,3.93,3.83
349035,1,2015,16,-1,-1,-1,0,-2,4,4
349048,6,2016,17,-2,-2,52.0301,0,-2,0,3.25
349059,3,2016,17,-2,-2,43.0399,8,43,3.83,3.5
349060,3,2016,17,-2,-2,43.0399,0,-2,4,3.86
349063,3,2015,16,0,-2,42.0101,0,-2,0,0
349070,3,2016,17,-2,-2,43.0199,0,-2,1.18,1.29
349072,3,2016,17,-2,-2,13.1209,0,-2,1,1.66
349082,6,2015,16,-2,-2,51.3899,8,51,3.91,3.79
349088,1,2015,16,-2,-2,43.0199,0,-2,1.25,1.25
349092,6,2016,17,-2,-2,42.0101,0,-2,4,3.08
349093,1,2016,17,-2,-2,51.3801,0,-2,4,4
349094,1,2015,16,-1,-1,0,0,-2,3,3
349095,1,2016,17,-2,-2,51.3801,0,-2,4,4
349097,6,2016,17,-2,-2,51.3801,8,51,4,3.96
349098,6,2016,17,-2,-2,51.3801,0,-2,3.7,3.94
349099,3,2015,16,-2,-2,52.0201,0,-2,4,4
349100,6,2016,17,-2,-2,52.0201,0,-2,1.65,2.78
349102,1,2015,16,-2,-2,23.0101,0,-2,0,0
349106,3,2016,17,-2,-2,51.3801,0,-2,4,3.73
349118,3,2016,17,-2,-2,45.1101,0,-2,1.57,2.01
349132,3,2016,17,0,0,42.0101,0,-2,0,0.78
349133,3,2015,16,0,-2,9.0101,0,-2,2.9,3.01
349135,3,2015,16,1,0,43.0399,0,-2,0,0
349136,1,2015,16,-2,-2,51,0,-2,3.43,3.42
349138,6,2016,17,-2,-2,51.3801,0,-2,2.3,3.47
349150,3,2015,16,-2,-2,51.3899,0,-2,3.69,3.56
349166,3,2015,16,1,0,40.0501,0,-2,2.23,2.23
349175,1,2016,17,-2,-2,52.0201,0,-2,4,4
349179,6,2016,17,-2,-2,27.0101,0,-2,0,1.72
349180,3,2016,17,-2,-2,50.0901,7,50,4,3.87
349183,3,2015,16,-2,-2,45.0601,0,-2,0,0
349187,3,2016,17,-2,-2,43.0199,0,-2,3.42,3.15
349191,1,2015,16,-2,-2,45.0601,0,-2,2.85,2.85
349195,3,2016,17,-2,-2,13.1001,0,-2,0,1.6
349197,3,2015,16,-2,-2,16.0905,0,-2,2,2.45
349199,3,2016,17,-2,-2,40.0801,0,-2,3.03,3.04
349200,3,2016,17,-2,-2,52.0301,0,-2,2.25,3.1
349203,6,2016,17,-2,-2,51.3801,0,-2,3.3,3.73
349204,3,2016,17,-2,-2,52.0801,0,-2,3.33,3.64
349205,3,2015,16,-2,-2,26.0101,0,-2,1.19,1.18
349207,1,2016,17,-2,-2,52.0801,0,-2,1.26,1.97
349208,3,2015,16,-2,-2,52.0201,0,-2,0.4,0.4
349221,6,2016,17,-2,-2,45.1101,7,45,4,2.95
349222,3,2015,16,-1,-1,51,0,-2,4,3.92
349223,3,2015,16,-2,-2,42.0101,0,-2,2.93,2.92
349225,6,2016,17,-2,-2,52.0301,0,-2,0,3.09
349237,6,2016,17,-2,-2,40.0801,0,-2,3.24,1.95
349238,3,2015,16,-2,-2,52.0201,0,-2,2,2
349241,3,2016,17,-2,-2,52.0801,0,-2,1.9,1.96
349244,6,2016,17,-2,-2,51.3801,0,-2,2,3.14
349257,1,2015,16,-1,-1,51,0,-2,3.7,3.7
349258,6,2016,17,-2,-2,52.0801,0,-2,2.65,3.58
349259,3,2016,17,-2,-2,52.0801,8,52,3.58,3.64
349261,1,2016,17,-2,-2,45.1101,7,45,3.18,3.06
349263,1,2015,16,-1,-1,51,0,-2,2.3,2.3
349264,3,2016,17,-2,-2,26.0101,0,-2,1.44,1.77
349268,3,2016,17,-1,-1,51,0,-2,3.96,3.95
349269,1,2015,16,-2,-2,51,0,-2,0,0
349270,3,2015,16,-1,-1,51,0,-2,2.15,2.15
349271,3,2016,17,0,-2,42.0101,0,-2,0,2.58
349273,1,2015,16,-1,-1,0,0,-2,1.71,1.71
349274,3,2016,17,-2,-2,23.0101,0,-2,2.9,2.47
349277,1,2016,17,0,0,43.0199,0,-2,0.8,1.02
349282,3,2016,17,-2,-2,52.0201,0,-2,0,1.34
349283,3,2015,16,-2,-2,51.0999,0,-2,4,3
349286,3,2016,17,-2,-2,42.0101,0,-2,4,4
349287,3,2015,16,0,0,45.1101,0,-2,3,3
349288,3,2015,16,-2,-2,13.1209,0,-2,3,3.25
349289,3,2015,16,-2,-2,51.3801,0,-2,4,4
349292,1,2015,16,-2,-2,0,0,-2,0.32,0.31
349294,3,2016,17,-1,-1,50.0701,0,-2,4,4
349295,1,2015,16,-2,-2,42.0101,0,-2,0,0
349312,1,2015,16,-2,-2,51.3801,0,-2,3.33,3.33
349313,1,2015,16,-1,-1,51,0,-2,3.7,3.7
349314,3,2016,17,-2,-2,43.0199,0,-2,2.26,2.57
349317,3,2016,17,-2,-2,0,0,-2,0.9,1.78
349328,3,2016,17,-2,-2,51.3801,0,-2,3.46,3.63
349348,1,2015,16,-2,-2,0,0,-2,2.21,2.2
349356,3,2016,17,-2,-2,40.0801,0,-2,3.24,3.11
349357,3,2016,17,0,0,9.0101,0,-2,2.83,2.73
349361,3,2016,17,-2,-2,40.0501,0,-2,4,3.89
349362,6,2016,17,-2,-2,16.0905,7,16,4,3.21
349363,6,2016,17,-2,-2,43.0399,0,-2,4,3.82
349365,1,2015,16,-1,-1,51,0,-2,2.3,2.3
349376,6,2016,17,-2,-2,51.3801,8,51,3.7,3.63
349385,6,2016,17,-1,-1,51.3801,0,-2,4,3.67
349386,1,2015,16,-1,-1,0,0,-2,3.7,3.7
349412,3,2016,17,-2,-2,26.0101,0,-2,0.33,2.03
349416,3,2015,16,1,0,13.1001,0,-2,1,1
349420,3,2016,17,-2,-2,51,0,-2,3.57,3.37
349448,3,2016,17,-2,-2,52.0301,0,-2,3,2.78
349450,1,2016,17,-2,-2,43.0203,0,-2,0,2.33
349496,3,2016,17,-1,-1,43.0203,0,-2,4,4
349504,3,2016,17,-2,-2,45.1101,0,-2,3.18,2.47
349510,1,2015,16,-1,-1,51,0,-2,3.7,3.7
349511,3,2016,17,-2,1,26.0101,0,-2,4,4
349515,3,2016,17,-2,-2,51.3801,8,51,4,3.67
349555,1,2015,16,-1,-1,-1,0,-2,4,0
349557,3,2016,17,0,-2,26.0101,0,-2,3.91,3.8
349559,1,2015,16,-1,-1,-1,0,-2,3,0
349560,3,2016,17,-1,-1,23.0101,0,-2,1.79,2.33
349561,3,2016,17,1,-2,11.0101,0,-2,3.23,3.46
349562,1,2015,16,-1,-1,-1,0,-2,3.7,0
349563,3,2016,17,0,-2,51,0,-2,1.65,2.57
349564,1,2015,16,-1,-1,-1,0,-2,0,0
349565,1,2015,16,-1,-1,-1,0,-2,1.7,0
349566,3,2016,17,0,-2,43.0199,0,-2,2.4,2.06
349567,6,2016,17,0,-2,51,0,-2,3,2.7
349568,1,2015,16,-1,-1,-1,0,-2,3.7,0
349569,1,2015,16,-1,-1,-1,0,-2,0,0
349570,1,2015,16,-1,-1,-1,0,-2,2.7,0
349571,6,2016,17,0,-2,11.0101,0,-2,0,3.7
349572,3,2016,17,0,-2,42.0101,0,-2,3.33,3.41
349573,1,2015,16,-1,-1,-1,0,-2,3,0
349574,3,2016,17,-2,-2,43.0199,0,-2,3.18,3.21
349579,6,2016,17,-2,-2,26.0101,0,-2,4,3.69
349581,1,2016,17,-2,-2,43.0399,0,-2,3.83,3.84
349583,3,2016,17,-1,-1,52.0201,0,-2,3.26,3.06
349584,6,2016,17,-2,-2,51.3801,0,-2,3.7,3.92
349587,3,2016,17,-2,-2,52.0201,0,-2,3.43,3.55
349588,3,2016,17,-2,-2,23.0101,0,-2,3.68,3.8
349594,3,2016,17,-2,-2,43.0203,0,-2,3.35,3.25
349600,3,2016,17,-2,-2,26.0101,0,-2,3.63,3.55
349627,6,2016,17,0,-2,52.0801,0,-2,3.3,3.51
349640,3,2016,17,-2,-2,50.0901,0,-2,3.19,3.29
349641,3,2015,16,-2,-2,42.0101,0,-2,3.35,3.35
349642,6,2016,17,-2,-2,43.0203,0,-2,4,3.76
349645,1,2016,17,-2,-2,51.3801,0,-2,2,3.26
349652,3,2016,17,0,0,43.0199,0,-2,2,2.11
349673,3,2016,17,0,-2,11.0101,0,-2,2.71,2.33
349683,3,2016,17,0,-2,52.0201,0,-2,0.93,1.54
349698,3,2016,17,-1,-1,43.0199,0,-2,3.17,3.21
349699,3,2016,17,0,-2,45.1001,0,-2,3.52,3.5
349702,1,2015,16,-1,-1,-1,0,-2,3.3,0
349703,3,2016,17,0,-2,52.0801,0,-2,3.75,3.84
349704,1,2015,16,-1,-1,-1,0,-2,3.7,0
349705,3,2016,17,0,-2,52.1401,0,-2,0,0.91
349706,1,2015,16,-1,-1,-1,0,-2,3,0
349708,3,2016,17,0,-2,52.0801,0,-2,3.62,3.64
349709,1,2015,16,-1,-1,-1,0,-2,4,0
349710,1,2016,17,-1,-1,-1,0,-2,0,3.7
349711,3,2016,17,0,-2,26.0101,0,-2,3.93,3.65
349712,1,2016,17,-1,-1,-1,0,-2,0,3.7
349714,1,2015,16,-1,-1,-1,0,-2,3.7,0
349716,1,2016,17,-2,-2,42.0101,0,-2,0,0.69
349718,1,2015,16,-1,-1,-1,0,-2,2.3,0
349743,3,2016,17,-2,1,45.1101,0,-2,3.09,2.9
349745,3,2015,16,-2,-2,13.1209,0,-2,2.65,2.65
349747,6,2016,17,-2,-2,45.1101,0,-2,0,2.2
349754,3,2016,17,-2,-2,51,0,-2,3.72,3.5
349756,6,2016,17,-2,-2,51,0,-2,3.7,3.92
349757,3,2016,17,0,0,0,0,-2,0,0.6
349761,3,2015,16,0,-2,51,0,-2,0,0
349769,3,2016,17,0,-2,43.0199,0,-2,2.99,3.1
349770,3,2015,16,-2,-2,43.0399,0,-2,0,0
349785,3,2016,17,-2,-2,52.0201,0,-2,3.93,3.89
349787,3,2016,17,-2,1,26.0101,0,-2,3.56,3.74
349788,6,2016,17,-2,0,26.0101,0,-2,2.7,3.14
349790,3,2016,17,-2,-2,52.1401,0,-2,4,3.81
349796,3,2015,16,-1,-1,-1,0,-2,4,4
349797,3,2015,16,-1,-1,-1,0,-2,4,4
349798,1,2016,17,-1,-1,-1,0,-2,3.94,3.7
349799,3,2015,16,-1,-1,-1,0,-2,3.67,3.66
349801,3,2016,17,-2,-2,51,0,-2,3.46,3.71
349803,3,2016,17,0,-2,52.0201,0,-2,2.7,3.14
349805,1,2016,17,1,-2,45.1001,0,-2,0,0
349810,3,2016,17,-2,-2,54.0101,0,-2,3.83,3.83
349811,6,2016,17,-2,-2,52.0301,8,52,4,3.65
349813,6,2016,17,-2,-2,52.0301,0,-2,1,2.91
349814,6,2016,17,-2,-2,42.0101,0,-2,4,4
349816,3,2016,17,0,-2,42.0101,0,-2,3.33,3.28
349818,3,2016,17,0,0,43.0199,0,-2,3.7,3.76
349821,3,2016,17,0,-2,13.1209,0,-2,0,0.42
349822,6,2016,17,-2,-2,27.0101,0,-2,2,2.15
349823,3,2015,16,-1,-1,52.0201,0,-2,3.08,3.08
349825,3,2015,16,-2,-2,50.0901,0,-2,0,0
349827,3,2016,17,-2,-2,52.0201,0,-2,2.22,2.19
349828,3,2015,16,0,1,9.0101,0,-2,0.43,0.42
349829,3,2016,17,-2,-2,43.0399,8,43,3.29,3.41
349831,3,2015,16,-1,-1,-1,0,-2,4,4
349833,3,2015,16,-1,-1,-1,0,-2,3.3,3.65
349834,3,2015,16,-1,-1,-1,0,-2,3.3,3.65
349836,3,2016,17,0,-2,13.1001,0,-2,3.42,3.47
349837,3,2016,17,0,-2,45.1001,0,-2,3.52,3.48
349839,3,2015,16,-1,-1,-1,0,-2,3.3,3.65
349850,3,2015,16,-2,-2,52.1401,0,-2,0,0
349857,1,2016,17,-2,-2,51,0,-2,2.18,2.28
349862,3,2016,17,-2,-2,50.0701,0,-2,2.65,3.26
349863,1,2016,17,-2,-2,42.0101,0,-2,0,1.57
349880,3,2016,17,-2,-2,50.0701,0,-2,3.54,2.5
349881,3,2015,16,-1,-1,-1,0,-2,4,4
349897,3,2016,17,0,-2,42.0101,0,-2,3.72,3.6
349900,3,2016,17,-2,-2,11.0101,0,-2,3.49,3.4
349901,3,2015,16,-2,-2,52.1401,0,-2,0,0
349908,1,2016,17,-2,-2,52.0301,0,-2,0,0
349909,3,2016,17,-2,-2,42.0101,0,-2,3.76,3.49
349913,3,2016,17,-2,-2,50.0701,0,-2,3.65,3.5
349918,6,2015,16,-2,-2,52.0801,0,-2,2.7,2.83
349925,6,2016,17,-2,-2,52.0301,0,-2,4,3.98
349926,3,2015,16,-2,-2,52.0301,0,-2,3.65,3.65
349940,6,2016,17,0,-2,50.0901,0,-2,3.3,3.63
349941,3,2016,17,0,-2,52.0301,0,-2,4,3.28
349943,6,2016,17,-2,-2,52.0301,0,-2,4,3.87
349944,3,2016,17,-1,-1,52.0801,0,-2,4,3.97
349945,3,2016,17,-2,-2,9.0101,0,-2,3.75,3.78
349947,6,2016,17,-2,-2,43.0203,0,-2,3,3.56
349948,3,2016,17,0,1,42.0101,0,-2,1.22,1.68
349949,6,2016,17,-2,-2,52.1401,0,-2,4,3.49
349951,3,2016,17,-2,-2,43.0199,0,-2,2.55,3
349953,3,2016,17,-2,-2,11.0101,0,-2,3.93,3.89
349956,1,2016,17,-2,-2,11.0101,0,-2,0.51,0.5
349957,3,2016,17,-2,-2,50.0701,0,-2,2.58,2.32
349960,3,2015,16,-1,-1,52.0201,0,-2,3.83,3.82
349964,3,2016,17,-2,1,42.0101,0,-2,3.7,3.28
349966,6,2016,17,-2,-2,52.0301,8,52,3.7,3.46
349978,3,2016,17,-2,-2,52.0201,0,-2,2.85,2.93
349979,6,2016,17,-2,-2,42.0101,0,-2,4,3.92
349993,3,2015,16,-1,-1,-1,0,-2,4,4
349994,6,2016,17,-2,-2,52.0201,0,-2,3.7,3.46
349995,3,2016,17,-2,-2,42.0101,0,-2,3.7,3.44
349996,3,2016,17,1,-2,11.0101,0,-2,1.94,1.83
349998,3,2016,17,0,-2,11.0101,0,-2,2.5,2.47
349999,6,2016,17,-2,-2,52.0301,0,-2,4,3.87
350008,3,2016,17,0,1,9.0101,0,-2,0,1.25
350013,3,2016,17,-2,-2,50.0701,0,-2,4,4
350017,3,2016,17,-2,-2,51.0706,0,-2,1.83,2.8
350018,3,2016,17,0,0,52.0201,0,-2,0,0.79
350020,3,2015,16,0,-2,45.1101,0,-2,0,0
350028,3,2015,16,-2,-2,43.0199,0,-2,0,0
350042,1,2016,17,0,-2,42.0101,0,-2,2.4,2.4
350046,1,2016,17,0,-2,11.0101,0,-2,1.8,2.25
350049,3,2016,17,-2,-2,11.0101,0,-2,3.64,3.42
350051,3,2016,17,-2,-2,40.0501,0,-2,0,0.06
350062,1,2016,17,-2,-2,23.0101,0,-2,0,2.5
350065,3,2016,17,-2,-2,9.0101,0,-2,3.18,3.49
350066,1,2016,17,-2,-2,43.0399,8,43,4,3.93
350068,3,2016,17,-2,-2,42.0101,0,-2,3.6,3.5
350070,3,2016,17,-2,-2,43.0399,0,-2,3.93,3.71
350076,1,2016,17,-1,-1,23.0101,0,-2,3.8,3.8
350086,3,2015,16,-2,-2,52.0201,0,-2,3.6,3.6
350092,3,2016,17,0,-2,52.0201,0,-2,0.81,1.42
350096,3,2016,17,0,0,9.0101,0,-2,3.32,3
350103,6,2016,17,-2,-2,51.3801,0,-2,3,3.37
350109,3,2015,16,0,0,13.1209,0,-2,0,0
350110,1,2016,17,-2,-2,26.0101,0,-2,0,0
350111,3,2016,17,-2,-2,51,0,-2,4,3.93
350112,6,2016,17,-2,-2,42.0101,0,-2,4,3.8
350113,6,2016,17,-2,-2,43.0199,8,43,4,3.57
350119,1,2016,17,-2,-2,27.0101,0,-2,2.91,2.78
350120,3,2016,17,0,-2,27.0101,0,-2,3.55,3.75
350122,3,2016,17,0,-2,50.0901,0,-2,3.21,3.33
350123,3,2016,17,-2,-2,13.1209,0,-2,3.94,3.87
350126,3,2016,17,-2,-2,26.0101,0,-2,3.18,2.41
350127,3,2016,17,-2,-2,45.1101,0,-2,3.28,3.48
350128,3,2016,17,0,-2,42.0101,0,-2,3.23,3.19
350130,3,2016,17,-2,-2,52.0301,0,-2,3.05,3.13
350133,3,2016,17,0,-2,9.0101,0,-2,2.84,2.95
350142,6,2016,17,-2,-2,52.0301,0,-2,4,3.8
350144,3,2016,17,0,-2,52.0201,0,-2,3.52,3.49
350152,6,2016,17,-2,-2,51,0,-2,3,3.02
350158,3,2015,16,-2,-2,42.0101,0,-2,3.67,3.66
350159,1,2016,17,-2,-2,50.0701,0,-2,0,0
350161,6,2016,17,-2,-2,26.0101,0,-2,4,4
350162,3,2016,17,-2,-2,5.0207,0,-2,1.08,2.29
350163,3,2016,17,-2,-2,52.1401,0,-2,4,3.98
350166,6,2016,17,-2,-2,42.0101,0,-2,4,3.9
350169,1,2016,17,0,-2,43.0199,0,-2,3.63,3.62
350180,3,2016,17,0,-2,50.0901,0,-2,3.3,2.9
350193,3,2016,17,-2,-2,42.0101,0,-2,2.94,3.22
350201,1,2016,17,-2,-2,52.0301,0,-2,2.99,2.99
350207,3,2015,16,-2,-2,11.0101,0,-2,4,4
350208,3,2016,17,-2,-2,52.0801,0,-2,3.94,3.78
350218,3,2016,17,-2,-2,43.0399,0,-2,0,2.17
350219,3,2016,17,-1,-1,52.0201,0,-2,3.15,3.15
350222,6,2016,17,0,-2,38.0101,0,-2,3,2.81
350223,6,2016,17,-2,-2,23.0101,0,-2,4,3.7
350238,6,2016,17,-2,-2,51.3801,0,-2,3.7,3.9
350240,3,2016,17,0,-2,52.0801,0,-2,3.59,3.6
350244,3,2016,17,-2,-2,50.0701,0,-2,3.95,3.66
350247,3,2015,16,-1,-1,-1,0,-2,4,4
350250,3,2016,17,-2,-2,40.0501,0,-2,1.51,2.04
350253,3,2016,17,0,-2,50.0901,0,-2,0.93,1.25
350254,3,2016,17,0,-2,45.1101,0,-2,3.09,3.29
350261,3,2016,17,-2,-2,52.0201,0,-2,1.06,1.73
350268,3,2016,17,-2,-2,26.0101,0,-2,3.65,3.66
350276,3,2015,16,-1,-1,42.0101,0,-2,4,4
350288,3,2015,16,-2,-2,52.1401,0,-2,4,4
350291,3,2016,17,0,-2,50.0701,0,-2,2.68,2.64
350292,3,2016,17,1,-2,26.0101,0,-2,0.5,1.23
350305,3,2015,16,-1,-1,-1,0,-2,3.7,3.7
350308,6,2016,17,-2,-2,43.0203,0,-2,4,3.79
350312,3,2016,17,0,-2,26.0101,0,-2,1.54,2.19
350324,3,2016,17,-2,-2,52.0201,0,-2,2.68,2.87
350327,3,2016,17,1,-2,52.0301,0,-2,2.93,3.33
350330,3,2016,17,-2,-2,50.0701,0,-2,3.02,3.14
350331,6,2016,17,0,-2,52.0801,0,-2,3.7,3.33
350338,3,2016,17,0,-2,11.0101,0,-2,4,4
350346,3,2016,17,-2,-2,51.0999,0,-2,3.52,3.28
350348,3,2016,17,-2,-2,16.0905,0,-2,3.05,3.15
350350,3,2015,16,-2,-2,51.3801,0,-2,3.43,3.43
350355,6,2016,17,0,-2,52.0201,0,-2,1.7,2.68
350362,3,2016,17,-2,-2,43.0399,0,-2,3.46,3.2
350363,3,2016,17,0,-2,38.0101,0,-2,3.89,3.87
350365,3,2016,17,-2,-2,43.0399,0,-2,1.67,2.42
350368,3,2016,17,-2,-2,45.1101,0,-2,3.74,3.64
350369,3,2016,17,-2,-2,42.0101,0,-2,4,3.95
350370,3,2016,17,-2,-2,52.1401,0,-2,3.35,2.85
350373,1,2016,17,1,1,13.1209,0,-2,0,0
350381,6,2016,17,0,-2,26.0101,0,-2,3.13,3.84
350384,3,2016,17,-2,-2,51,0,-2,3.43,3.08
350385,3,2015,16,1,0,43.0199,0,-2,0,0
350392,3,2016,17,-2,-2,27.0101,0,-2,3,3.36
350397,3,2015,16,-2,-2,52.0301,0,-2,2.25,2.25
350399,3,2016,17,0,-2,52.0301,0,-2,3.18,3.36
350406,3,2016,17,0,-2,42.0101,0,-2,3.94,3.42
350412,3,2015,16,-1,-1,50.0901,0,-2,3.5,3.5
350413,3,2015,16,0,0,0,0,-2,3.88,3.87
350414,3,2015,16,-1,-1,0,0,-2,3.15,3.15
350415,3,2015,16,-1,-1,50.0901,0,-2,3.88,3.88
350417,1,2016,17,-1,-1,50.0701,0,-2,3.64,3.31
350418,1,2016,17,-1,-1,50.0701,0,-2,3.68,3.42
350420,3,2015,16,-1,-1,50.0901,0,-2,3.62,3.62
350421,3,2015,16,0,-2,0,0,-2,3.72,3.72
350422,3,2015,16,-1,-1,0,0,-2,3.25,3.25
350424,1,2016,17,1,-2,43.0199,0,-2,2.74,2.73
350444,3,2016,17,0,-2,52.0201,0,-2,2.22,2.8
350454,3,2016,17,0,-2,52.0801,0,-2,4,4
350466,3,2016,17,0,-2,40.0801,0,-2,2.63,2.86
350477,3,2016,17,0,1,43.0199,0,-2,0,0.25
350478,6,2016,17,-2,-2,51.3801,0,-2,3.2,3.65
350485,3,2016,17,0,-2,26.0101,0,-2,3.24,3.06
350489,1,2016,17,1,-2,42.0101,0,-2,4,4
350490,3,2015,16,-2,-2,45.1101,0,-2,1.1,1.1
350492,1,2016,17,-2,-2,42.0101,0,-2,3,2.66
350501,3,2016,17,-1,-1,51.3801,0,-2,4,4
350502,6,2016,17,-2,-2,51.3801,0,-2,4,3.77
350504,3,2016,17,-2,-2,43.0399,0,-2,4,3.93
350505,3,2016,17,0,-2,26.0101,0,-2,1.44,2.64
350511,3,2016,17,0,-2,23.0101,0,-2,2.74,3.1
350516,3,2016,17,0,-2,52.0301,0,-2,3.54,3.51
350520,6,2016,17,-1,-1,52.0801,0,-2,4,4
350529,3,2016,17,-2,-2,43.0199,0,-2,3.02,2.49
350532,3,2016,17,1,-2,26.0101,0,-2,1.52,2.21
350536,6,2016,17,0,-2,26.0101,0,-2,4,3.46
350542,3,2016,17,0,-2,52.0201,0,-2,3.19,3.37
350552,3,2016,17,-2,-2,52.0201,0,-2,0,1.52
350554,3,2016,17,-2,1,45.1001,0,-2,1.47,0.95
350555,3,2016,17,0,-2,52.0201,0,-2,3.5,3.59
350565,3,2015,16,-2,-2,42.0101,0,-2,3.1,3.1
350567,6,2016,17,-2,-2,51.3801,8,51,4,3.77
350571,3,2015,16,-2,-2,43.0199,0,-2,4,4
350579,3,2016,17,0,0,13.1202,0,-2,2.17,2.53
350580,3,2016,17,-2,-2,42.0101,0,-2,3.66,3.79
350585,3,2015,16,-2,-2,51.3801,0,-2,3.43,3.43
350586,3,2016,17,-2,-2,52.0201,0,-2,3.58,3.66
350590,6,2016,17,-2,-2,51.3801,8,51,2.7,3.48
350592,3,2016,17,-2,-2,43.0199,0,-2,1.25,2.45
350609,6,2016,17,0,-2,26.0101,0,-2,0.83,3.18
350619,3,2016,17,0,-2,40.0501,0,-2,2.79,2.59
350634,3,2016,17,-2,-2,52.1401,0,-2,3.33,3.47
350635,6,2016,17,-2,-2,51.3801,0,-2,3.7,3.93
350638,3,2015,16,-1,-1,50.0901,0,-2,3.6,3.6
350645,6,2016,17,-2,-2,16.0905,0,-2,3.7,2.68
350658,3,2016,17,-2,-2,51.3801,8,51,3.95,3.97
350660,3,2016,17,-2,-2,51.3801,0,-2,3.43,3.51
350663,6,2016,17,-2,-2,43.0399,0,-2,4,3.8
350666,3,2016,17,0,-2,42.0101,0,-2,3.12,3.1
350668,3,2016,17,0,-2,0,0,-2,0,1.03
350670,6,2016,17,-2,-2,52.0201,8,52,3.35,3.18
350671,1,2016,17,-2,-2,43.0199,0,-2,1.15,1.1
350675,3,2016,17,-2,-2,51.3801,0,-2,3,2.9
350678,3,2016,17,-1,-1,52.0301,0,-2,3.38,3.25
350679,3,2016,17,0,-2,52.0301,0,-2,1,2.24
350684,6,2016,17,-2,-2,26.0101,0,-2,3.7,2.38
350685,3,2016,17,-2,-2,42.0101,0,-2,0,0.75
350687,3,2016,17,-2,-2,23.0101,0,-2,0,3.42
350688,3,2016,17,0,-2,13.1209,0,-2,0,3.09
350689,3,2016,17,0,-2,13.1209,0,-2,1.31,1.83
350691,3,2016,17,-2,-2,42.0101,0,-2,3.75,3.71
350692,6,2016,17,-2,-2,16.0905,0,-2,3.7,2.84
350693,3,2015,16,-2,-2,23.0101,0,-2,0,0
350696,3,2015,16,-1,-1,-1,0,-2,4,4
350708,3,2016,17,0,-2,45.1001,0,-2,3,3.04
350728,3,2016,17,0,-2,40.0501,0,-2,1.98,2.79
350737,3,2016,17,0,-2,50.0901,0,-2,3.79,3.88
350754,3,2016,17,0,-2,42.0101,0,-2,1.62,1.42
350755,3,2016,17,0,-2,26.0101,0,-2,2.94,3.2
350762,3,2016,17,0,-2,42.0101,0,-2,3,3.31
350769,6,2016,17,0,-2,52.0201,0,-2,0,1.71
350770,3,2016,17,0,-2,43.0199,0,-2,0.23,1.33
350776,3,2016,17,0,-2,40.0501,0,-2,3.42,3.65
350778,3,2016,17,0,-2,42.0101,0,-2,4,3.97
350782,6,2016,17,0,-2,23.0101,0,-2,4,3.92
350785,3,2016,17,0,-2,50.0701,0,-2,1.77,1.99
350788,6,2016,17,-2,-2,43.0399,0,-2,3.5,3.12
350790,3,2016,17,1,-2,43.0199,0,-2,1,1.9
350791,3,2016,17,-2,-2,50.0701,0,-2,3.54,2.98
350799,3,2016,17,0,-2,52.1401,0,-2,3.72,3.85
350803,3,2016,17,0,-2,52.0801,0,-2,3.24,3.35
350808,6,2016,17,-2,-2,51.3801,0,-2,3.3,3.51
350810,3,2016,17,1,-2,9.0101,0,-2,0.83,1.88
350812,6,2016,17,-2,-2,43.0199,0,-2,3,3.24
350820,1,2016,17,-2,-2,52.0801,0,-2,3.3,3.3
350827,3,2016,17,-2,-2,52.0301,0,-2,3.25,3.27
350829,3,2016,17,0,-2,11.0101,0,-2,2.73,2.92
350835,3,2016,17,0,-2,43.0203,0,-2,3.88,3.57
350843,3,2016,17,-2,-2,52.0301,0,-2,3.08,3.06
350845,3,2016,17,0,-2,40.0501,0,-2,2.76,3.04
350849,1,2016,17,0,-2,40.0801,0,-2,0,0
350865,3,2016,17,0,-2,26.0101,0,-2,1.78,2.47
350868,3,2016,17,0,-2,26.0101,0,-2,3.73,3.8
350871,3,2015,16,-1,-1,-1,0,-2,3.3,3.3
350875,6,2016,17,0,-2,52.0301,0,-2,2,3.33
350886,3,2016,17,0,-2,23.0101,0,-2,2.61,2.93
350907,3,2016,17,0,-2,11.0101,0,-2,3.3,3.48
350914,3,2016,17,0,-2,52.0201,0,-2,0.4,1.46
