studentid,RecentYear,AcademicYear,term,Cohort,CompleteDevMath,CompleteDevEnglish,Major1,Major2,complete1,complete2,completeCIP1,completeCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA,City,state,Zip,RegistrationDate,Gender,BirthYear,Hispanic,AmericanIndian,Asian,Black,NativeHawaiian,White,TwoOrMoreRace,HSDip,HSDipYr,HSGPAUnwtd,FirstGen,DualHSSummerEnroll,EnrollmentStatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,CumLoanAtEntry,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus
343010,15,2014-15,3,2014-15,0,-2,51,-1,0,0,-2,-2,-1,6,3.9,3.9,"Union City",NJ,7087,20150108,2,1996,1,0,0,0,0,0,0,1,-1,3.5,-1,0,1,-2,-2,-2,0,1,0,0,1
343016,17,2015-16,3,2015-16,1,1,45.1101,-1,0,0,-2,-2,-1,6,3.53,3.52,"Jersey City",NJ,7307,20150622,2,1998,1,0,0,0,0,0,0,1,2015,2.7,-1,0,1,-2,-2,-2,0,1,1,0,1
343017,17,2015-16,6,2015-16,0,0,52.0201,-1,0,0,-2,-2,-1,6,2.92,2.92,Bayonne,NJ,7002,20150608,1,1996,0,0,0,0,0,1,0,1,-1,2,-1,0,1,-2,-2,-2,0,1,1,1,1
343018,17,2015-16,3,2015-16,0,-2,50.0901,-1,0,0,-2,-2,-1,6,2.93,2.93,Elizabeth,NJ,7202,20150520,2,1996,1,0,0,0,0,0,0,1,-1,3.4,-1,0,1,-2,-2,-2,0,1,0,1,1
343019,17,2016-17,3,2016-17,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,1,1,"Jersey City",NJ,7305,20160818,2,1997,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,38,25.5,-1,0,0,0,0,0
343020,17,2015-16,3,2015-16,1,-2,52.1401,-1,0,0,-2,-2,-1,6,2.33,2.33,Bayonne,NJ,7002,20150325,1,1996,0,0,0,1,0,0,0,1,-1,2.9,-1,0,1,-2,-2,-2,0,1,0,0,0
343023,16,2015-16,1,2015-16,0,0,13.1209,-1,0,0,-2,-2,-1,6,0,0,"Jersey City",NJ,7302,20150520,2,1997,1,0,0,0,0,0,0,1,-1,2.51,-1,0,1,-2,-2,-2,0,1,1,0,0
343025,17,2015-16,3,2015-16,1,0,54.0101,-1,0,0,-2,-2,-1,6,3.04,3.03,"Jersey City",NJ,7305,20150317,2,1997,0,0,0,1,0,0,0,1,2015,2.7,-1,0,1,-2,-2,-2,0,1,1,0,0
343030,16,2015-16,1,2014-15,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,0,3.5,"Red Bank",NJ,7701,20140129,2,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,80,63,-1,2,0,0,0,0
343041,17,2015-16,3,2015-16,-2,1,26.0101,-1,0,0,-2,-2,-1,6,2.01,1.43,Newark,NJ,7104,20150416,2,1996,1,0,0,0,0,0,0,1,2015,2.95,-1,0,1,-2,-2,-2,0,0,1,0,1
343045,17,2015-16,3,2015-16,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,2.55,2.55,Bayonne,NJ,7002,20150601,1,1997,0,0,1,0,0,0,0,1,-1,2.7,-1,0,1,-2,-2,-2,0,0,0,0,1
343047,15,2014-15,3,2014-15,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,0,0,Holmdel,NJ,7733,20141215,2,1991,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,68,64,-1,0,0,0,0,0
343054,16,2015-16,3,2014-15,0,0,26.0101,-1,0,0,-2,-2,-1,6,3.91,3.81,"Jersey City",NJ,7302,20141211,1,1993,0,0,1,0,0,0,0,2,-1,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
343057,17,2015-16,3,2014-15,-2,-2,27.0101,-1,0,0,-2,-2,-1,6,3.3,2.8,"Union City",NJ,7087,20150114,1,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,66,66,-1,0,0,0,0,0
343058,16,2015-16,3,2014-15,-2,-2,45.0601,13,0,0,-2,-2,-1,6,3.53,3.41,"Jersey City",NJ,7304,20150122,2,1972,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,-1,96,-1,2,0,0,0,0
343060,17,2015-16,1,2015-16,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,3.03,3.03,"Jersey City",NJ,7304,20150624,1,1974,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,44,42,-1,0,0,0,1,0
343069,15,2014-15,3,2014-15,-1,-1,-1,-1,0,0,-2,-2,-1,6,3,0,"West New York",NJ,7093,20140124,1,1998,1,0,0,0,0,0,0,-1,-1,-1,-1,0,1,-2,-2,-2,0,-1,-1,0,0
343073,15,2014-15,3,2014-15,-1,-1,-1,-1,0,0,-2,-2,-1,6,3,0,"West New York",NJ,7093,20140124,2,1998,1,0,0,0,0,0,0,-1,-1,-1,-1,0,1,-2,-2,-2,0,-1,-1,0,0
343079,15,2014-15,3,2014-15,-1,-1,-1,-1,0,0,-2,-2,-1,6,2.7,0,"West New York",NJ,7093,20140124,2,1998,1,0,0,0,0,0,0,-1,-1,-1,-1,0,1,-2,-2,-2,0,-1,-1,0,0
343082,15,2014-15,3,2014-15,-1,-1,-1,-1,0,0,-2,-2,-1,6,3,0,"West New York",NJ,7093,20140124,1,1997,1,0,0,0,0,0,0,-1,-1,-1,-1,0,1,-2,-2,-2,0,-1,-1,0,0
343085,15,2014-15,3,2014-15,-1,-1,-1,-1,0,0,-2,-2,-1,6,3,0,"West New York",NJ,7093,20140124,2,1998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-2,-2,-2,0,-1,-1,0,0
343086,15,2014-15,3,2014-15,-1,-1,-1,-1,0,0,-2,-2,-1,6,2.3,0,"West New York",NJ,7093,20140124,1,1997,0,0,1,0,0,0,0,-1,-1,-1,-1,0,1,-2,-2,-2,0,-1,-1,0,0
343091,17,2016-17,1,2016-17,0,-2,52.0201,-1,0,0,-2,-2,-1,6,3.7,3.51,"West New York",NJ,7093,20160526,2,1998,1,0,0,0,0,0,0,1,2016,4,-1,0,1,-2,-2,-2,0,1,0,0,1
343096,17,2015-16,3,2014-15,-2,-2,26.0101,13,0,0,-2,-2,-1,6,2.68,3.15,"East Orange",NJ,7017,20150116,2,1964,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,99,66,-1,0,0,0,0,0
343098,16,2015-16,6,2015-16,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.85,3.85,Union,NJ,7083,20150820,1,1973,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,-1,79,-1,2,0,0,0,0
343101,17,2015-16,3,2014-15,-2,-2,38.0101,-1,0,0,-2,-2,-1,6,4,4,"Jersey City",NJ,7305,20141218,1,1990,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,70,58,-1,0,0,0,0,0
343107,17,2016-17,3,2014-15,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,3.73,3.5,"West New York",NJ,7093,20150112,1,1977,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,-1,96,-1,0,0,0,0,0
343108,16,2015-16,3,2015-16,1,0,0,-1,0,0,-2,-2,-1,6,2.53,2.53,"East Orange",NJ,7018,20150617,2,1996,0,0,0,1,0,0,0,1,2015,2.98,-1,0,1,-2,-2,-2,0,1,1,0,1
343110,17,2015-16,3,2015-16,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.65,3.65,Somerville,NJ,8876,20150624,1,1991,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,101,65,-1,2,0,0,0,0
343111,17,2015-16,3,2015-16,-2,0,40.0801,-1,0,0,-2,-2,-1,6,3.49,3.48,"Jersey City",NJ,7310,20150630,1,1997,1,0,0,0,0,0,0,1,2015,3.75,-1,0,1,-2,-2,-2,0,0,1,0,0
343115,17,2015-16,1,2015-16,0,0,13.1209,-1,0,0,-2,-2,-1,6,2.61,2.61,Clifton,NJ,7011,20150616,2,1997,1,0,0,0,0,0,0,1,2015,2.53,-1,0,1,-2,-2,-2,0,1,1,0,0
343150,17,2015-16,1,2015-16,0,1,50.0901,-1,0,0,-2,-2,-1,6,1.58,1.05,"Long Branch",NJ,7740,20150325,2,1997,0,0,0,0,0,1,0,1,2015,2.7,-1,0,1,-2,-2,-2,0,1,1,0,1
343156,17,2015-16,3,2015-16,0,0,23.0101,-1,0,0,-2,-2,-1,6,0.8,0.8,Newark,NJ,7106,20150605,1,1997,0,0,0,1,0,0,0,1,2015,2.9,-1,0,1,-2,-2,-2,0,1,1,0,0
343157,17,2015-16,3,2015-16,0,-2,26.0101,-1,0,0,-2,-2,-1,6,3.23,3.23,Bayonne,NJ,7002,20150420,2,1997,0,0,0,0,0,1,0,1,-1,2.7,-1,0,1,-2,-2,-2,0,1,0,0,1
343161,17,2015-16,3,2015-16,0,0,52.1401,-1,0,0,-2,-2,-1,6,0,0,Plainfield,NJ,7063,20150528,2,1997,0,0,0,1,0,0,0,1,2015,2.75,-1,0,1,-2,-2,-2,0,1,1,0,0
343166,16,2015-16,1,2015-16,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,0.2,0.2,"Jersey City",NJ,7306,20150430,1,1986,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,89,66,-1,0,0,0,0,0
343170,17,2015-16,3,2014-15,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3,2.23,Elizabethport,NJ,7206,20150114,2,1971,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,89,66,-1,2,0,0,0,0
343171,17,2015-16,3,2015-16,1,0,0,-1,0,0,-2,-2,-1,6,2.8,2.8,Bayonne,NJ,7002,20150618,1,1997,0,0,0,0,0,1,0,1,-1,2.5,-1,0,1,-2,-2,-2,0,1,1,0,1
343173,17,2015-16,3,2015-16,0,-2,26.0101,-1,0,0,-2,-2,-1,6,4,4,Bayonne,NJ,7002,20150519,2,1996,0,0,0,0,0,1,0,1,-1,3.9,-1,0,1,-2,-2,-2,0,1,0,0,1
343175,17,2015-16,3,2015-16,0,-2,50.0701,-1,0,0,-2,-2,-1,6,2.7,1.08,Lyndhurst,NJ,7071,20150317,1,1995,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,22,22,-1,0,1,0,0,0
343177,16,2015-16,3,2015-16,0,0,43.0399,-1,0,0,-2,-2,-1,6,1.5,1.5,Bayonne,NJ,7002,20150813,1,1996,0,0,0,0,0,1,0,1,-1,2,-1,0,1,-2,-2,-2,0,1,1,0,0
343179,17,2015-16,6,2015-16,0,0,26.0101,-1,0,0,-2,-2,-1,6,2.24,2.23,Bayonne,NJ,7002,20150609,1,1997,0,0,0,0,0,1,0,1,-1,2.2,-1,0,1,-2,-2,-2,0,1,1,1,1
343182,16,2015-16,3,2015-16,0,-2,51.0999,-1,0,0,-2,-2,-1,6,0.97,0.97,Trenton,NJ,8618,20150422,2,1997,0,0,0,1,0,0,0,1,-1,3.4,-1,0,1,-2,-2,-2,0,1,0,0,1
343188,17,2015-16,3,2015-16,0,0,50.0901,-1,0,0,-2,-2,-1,6,2.99,2.99,Hillsdale,NJ,7642,20150708,2,1997,0,0,0,0,0,1,0,1,2015,3.6,-1,0,1,-2,-2,-2,0,1,1,1,1
343193,17,2015-16,3,2015-16,0,-2,40.0801,-1,0,0,-2,-2,-1,6,3.22,3.21,"Tinton Falls",NJ,7753,20150417,1,1997,0,0,0,0,0,1,0,1,2015,4,-1,0,1,-2,-2,-2,0,1,0,0,1
343197,17,2015-16,3,2015-16,-2,0,50.0701,-1,0,0,-2,-2,-1,6,3.65,3.72,"Jersey City",NJ,7304,20150623,2,1996,0,0,1,0,0,0,0,1,2015,3.02,-1,0,1,-2,-2,-2,0,0,1,0,1
343207,17,2015-16,3,2014-15,1,0,43.0199,-1,0,0,-2,-2,-1,6,4,2.48,"Jersey City",NJ,7306,20150108,1,1996,1,0,0,0,0,0,0,1,2014,2.9,-1,0,1,-2,-2,-2,0,1,1,0,1
343208,17,2015-16,3,2015-16,0,-2,11.0101,-1,0,0,-2,-2,-1,6,3.11,3.11,"North Bergen",NJ,7047,20150429,1,1997,1,0,0,0,0,0,0,1,2015,4,-1,0,1,-2,-2,-2,0,1,0,0,1
343211,17,2015-16,3,2015-16,0,0,11.0101,-1,0,0,-2,-2,-1,6,1.7,1.7,Newark,NJ,7103,20150519,1,1997,1,0,0,0,0,0,0,1,2015,2.36,-1,0,1,-2,-2,-2,0,1,1,0,0
343221,16,2015-16,1,2015-16,0,0,42.0101,-1,0,0,-2,-2,-1,6,2.45,2.45,Bayonne,NJ,7002,20150413,2,1996,0,0,0,0,0,1,0,1,-1,2.8,-1,0,1,-2,-2,-2,0,1,1,0,0
343223,17,2015-16,3,2015-16,0,0,42.0101,-1,0,0,-2,-2,-1,6,2.93,2.92,"North Bergen",NJ,7047,20150408,2,1997,1,0,0,0,0,0,0,1,2015,3.3,-1,0,1,-2,-2,-2,0,1,1,0,0
343230,17,2015-16,1,2015-16,0,0,26.0101,-1,0,0,-2,-2,-1,6,2.02,2.01,Bayonne,NJ,7002,20150701,2,1995,1,0,0,0,0,0,0,1,-1,2.7,-1,0,1,-2,-2,-2,0,1,1,1,0
343232,17,2015-16,3,2015-16,-2,0,52.0301,-1,0,0,-2,-2,-1,6,3.28,3.27,"North Bergen",NJ,7047,20150406,1,1994,0,0,1,0,0,0,0,1,2014,4,-1,0,1,-2,-2,-2,0,0,1,1,0
343237,16,2015-16,1,2015-16,0,0,43.0199,-1,0,0,-2,-2,-1,6,0,0,Newark,NJ,7107,20150428,2,1997,0,0,0,0,0,1,0,1,2015,3.03,-1,0,1,-2,-2,-2,0,1,1,0,0
343240,17,2015-16,3,2015-16,0,-2,45.1101,-1,0,0,-2,-2,-1,6,2.53,2.52,"Jersey City",NJ,7306,20150624,2,1996,1,0,0,0,0,0,0,1,2015,2.2,-1,0,1,-2,-2,-2,0,1,0,0,1
343244,17,2015-16,3,2015-16,0,0,43.0199,-1,0,0,-2,-2,-1,6,2.9,2.9,"East Orange",NJ,7017,20150610,1,1997,1,0,0,0,0,0,0,1,2015,2.7,-1,0,1,-2,-2,-2,0,1,1,0,1
343245,16,2015-16,3,2014-15,0,-2,52.0301,-1,0,0,-2,-2,-1,6,0,1.92,"Jersey City",NJ,7307,20141216,2,1981,1,0,0,0,0,0,0,1,-1,3.2,-1,0,1,-2,-2,-2,0,1,0,0,0
343246,17,2015-16,3,2015-16,0,0,11.0101,-1,0,0,-2,-2,-1,6,3,3,Newark,NJ,7103,20150604,1,1997,1,0,0,0,0,0,0,1,2015,2.71,-1,0,1,-2,-2,-2,0,1,1,0,1
343248,17,2015-16,3,2015-16,1,-2,42.0101,-1,0,0,-2,-2,-1,6,3.39,3.16,"West New York",NJ,7093,20150318,2,1997,1,0,0,0,0,0,0,1,2015,2.69,-1,0,1,-2,-2,-2,0,1,0,0,0
343255,17,2015-16,1,2015-16,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.85,3.85,"Toms River",NJ,8757,20150611,1,1983,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,140,96,-1,0,0,0,0,0
343258,16,2015-16,6,2014-15,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.55,3.5,"West New York",NJ,7093,20141217,2,1987,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,149,68,-1,0,0,0,0,0
343268,15,2014-15,3,2014-15,-2,-2,0,-1,0,0,-2,-2,-1,6,0,0,Maplewood,NJ,7040,20150120,2,1993,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,56,40.5,-1,0,0,0,0,0
343271,15,2014-15,3,2014-15,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,1.85,1.85,Newark,NJ,7108,20150105,1,1975,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,61,60.5,-1,0,0,0,0,0
343273,17,2016-17,6,2014-15,-2,-2,24.0102,-1,0,0,-2,-2,-1,6,4,3.71,"North Bergen",NJ,7047,20150115,1,1982,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,121,58,-1,0,0,0,0,0
343279,17,2015-16,3,2015-16,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,3.43,3.42,"Jersey City",NJ,7306,20150630,2,1983,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,122,90,-1,0,0,0,0,0
343282,17,2015-16,3,2014-15,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.83,2.76,Newark,NJ,7107,20141210,2,1991,0,0,0,0,0,0,0,1,-1,-1,-1,0,2,80,53,-1,0,0,0,0,0
343285,16,2015-16,3,2014-15,-2,-2,40.0801,-1,0,0,-2,-2,-1,6,2.41,2.04,Bayonne,NJ,7002,20150116,1,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,45,45,-1,0,0,0,0,0
343287,17,2015-16,3,2015-16,0,-2,52.0301,-1,0,0,-2,-2,-1,6,3.89,3.88,"West New York",NJ,7093,20150423,2,1997,1,0,0,0,0,0,0,1,2015,4,-1,0,1,-2,-2,-2,0,1,0,0,0
343289,17,2015-16,3,2015-16,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2,2,Bayonne,NJ,7002,20150730,2,1989,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,82,54,-1,0,0,0,0,0
343292,17,2015-16,3,2015-16,-2,-2,43.0203,-1,0,0,-2,-2,-1,6,3.68,3.67,Woodbridge,NJ,7095,20150514,1,1976,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,57,46,-1,0,0,0,0,0
343293,17,2015-16,3,2015-16,0,-2,43.0199,-1,0,0,-2,-2,-1,6,3.06,3.06,"Jersey City",NJ,7307,20150420,1,1997,1,0,0,0,0,0,0,1,2015,3.46,-1,0,1,-2,-2,-2,0,1,0,1,1
343295,17,2015-16,6,2015-16,1,0,27.0101,-1,0,0,-2,-2,-1,6,3.7,3.7,"West New York",NJ,7093,20150618,1,1996,1,0,0,0,0,0,0,1,2015,3.83,-1,0,1,-2,-2,-2,0,1,1,0,1
343297,17,2015-16,1,2015-16,0,0,40.0801,-1,0,0,-2,-2,-1,6,2.89,2.89,"Jersey City",NJ,7306,20150408,1,1996,0,0,0,0,0,1,0,1,2015,2.7,-1,0,1,-2,-2,-2,0,1,1,0,0
343299,17,2015-16,3,2015-16,0,-2,43.0203,-1,0,0,-2,-2,-1,6,4,4,Chesterfield,NJ,8515,20150423,1,1968,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,73,31,-1,0,1,0,0,0
343301,17,2015-16,3,2015-16,0,0,0,-1,0,0,-2,-2,-1,6,2.58,1.61,"West New York",NJ,7093,20150520,2,1996,1,0,0,0,0,0,0,1,2015,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
343303,17,2015-16,6,2015-16,0,0,52.0201,-1,0,0,-2,-2,-1,6,3.11,3.11,Elizabeth,NJ,7202,20150709,2,1997,0,0,0,1,0,0,0,1,-1,3.07,-1,0,1,-2,-2,-2,0,1,1,0,0
343313,17,2016-17,3,2016-17,1,-2,11.0101,-1,0,0,-2,-2,-1,6,3.24,3.23,"Perth Amboy",NJ,8861,20160824,1,1997,0,0,0,0,0,1,0,1,2015,3,-1,0,1,-2,-2,-2,0,1,0,0,1
343315,17,2015-16,3,2015-16,0,0,43.0199,-1,0,0,-2,-2,-1,6,3,3,Newark,NJ,7103,20150520,2,1997,1,0,0,0,0,0,0,1,2015,2.29,-1,0,1,-2,-2,-2,0,1,1,0,0
343318,17,2015-16,1,2015-16,0,0,51,-1,0,0,-2,-2,-1,6,2.4,2.4,Newark,NJ,7107,20150622,2,1997,1,0,0,0,0,0,0,1,-1,2.5,-1,0,1,-2,-2,-2,0,1,1,0,0
343319,16,2015-16,3,2015-16,1,0,43.0199,-1,0,0,-2,-2,-1,6,3,3,"Jersey City",NJ,7306,20150622,1,1996,0,0,0,0,0,1,0,1,2015,2.2,-1,0,1,-2,-2,-2,0,1,1,0,0
343325,16,2015-16,3,2015-16,-2,0,26.0101,-1,0,0,-2,-2,-1,6,3.49,3.48,Newark,NJ,7105,20150610,2,1996,0,0,0,0,0,1,0,1,2015,3.52,-1,0,1,-2,-2,-2,0,0,1,0,0
343333,17,2015-16,3,2015-16,0,-2,42.0101,-1,0,0,-2,-2,-1,6,4,4,Hoboken,NJ,7030,20150415,1,1996,1,0,0,0,0,0,0,1,2015,4,-1,0,1,-2,-2,-2,0,1,0,0,0
343346,16,2015-16,3,2015-16,0,0,43.0203,-1,0,0,-2,-2,-1,6,2.81,2.8,Somerville,NJ,8876,20150415,1,1996,1,0,0,0,0,0,0,1,2015,2.3,-1,0,1,-2,-2,-2,0,1,1,0,0
343349,17,2015-16,1,2015-16,0,0,45.1101,-1,0,0,-2,-2,-1,6,2,2,Newark,NJ,7108,20150611,2,1996,0,0,0,1,0,0,0,1,2015,2.44,-1,0,1,-2,-2,-2,0,1,1,0,0
343350,17,2015-16,3,2014-15,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,2.8,2.96,"Union City",NJ,7087,20150115,2,1994,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,44,58,-1,0,0,0,0,0
343351,17,2015-16,3,2015-16,1,0,11.0101,-1,0,0,-2,-2,-1,6,3,3,"Jersey City",NJ,7307,20150618,2,1996,0,0,1,0,0,0,0,1,2014,3,-1,0,1,-2,-2,-2,0,1,1,0,0
343353,17,2016-17,6,2015-16,0,0,52.0201,-1,0,0,-2,-2,-1,6,3,3.28,Bayonne,NJ,7002,20151218,1,1989,0,0,0,0,0,1,0,1,-1,1.6,-1,0,1,-2,-2,-2,0,1,1,0,0
343355,17,2015-16,3,2015-16,0,-2,43.0199,-1,0,0,-2,-2,-1,6,3.67,3.67,"North Arlington",NJ,7031,20150624,2,1997,0,0,0,0,0,1,0,1,2015,2.3,-1,0,1,-2,-2,-2,0,1,0,1,1
343356,17,2015-16,3,2015-16,0,-2,50.0701,-1,0,0,-2,-2,-1,6,3.43,3.42,"Jersey City",NJ,7307,20150622,1,1996,1,0,0,0,0,0,0,1,-1,2.8,-1,0,1,-2,-2,-2,0,1,0,0,1
343362,17,2015-16,3,2015-16,0,-2,11.0101,-1,0,0,-2,-2,-1,6,3.49,3.49,"Jersey City",NJ,7304,20150723,1,1997,1,0,0,0,0,0,0,1,-1,3.2,-1,0,1,-2,-2,-2,0,1,0,0,1
343364,17,2015-16,3,2015-16,0,0,42.0101,-1,0,0,-2,-2,-1,6,3.12,1.95,Elizabeth,NJ,7208,20150519,2,1997,1,0,0,0,0,0,0,1,-1,2.31,-1,0,1,-2,-2,-2,0,1,1,0,0
343365,17,2015-16,3,2015-16,0,0,43.0199,-1,0,0,-2,-2,-1,6,2.68,2.68,"West New York",NJ,7093,20150618,1,1997,1,0,0,0,0,0,0,1,2015,3.1,-1,0,1,-2,-2,-2,0,1,1,1,1
343368,17,2016-17,3,2016-17,0,-2,50.0701,-1,0,0,-2,-2,-1,6,3.75,3.75,"Jersey City",NJ,7307,20160419,2,1997,0,0,0,0,0,0,1,1,2015,4,-1,0,1,-2,-2,-2,0,1,0,1,1
343369,16,2015-16,3,2015-16,0,-2,11.0101,-1,0,0,-2,-2,-1,6,3.28,3.27,"Jersey City",NJ,7305,20150622,1,1995,0,0,0,0,0,1,0,1,-1,-1,-1,0,1,-2,-2,-2,0,1,0,0,1
343386,17,2015-16,3,2015-16,1,1,42.0101,-1,0,0,-2,-2,-1,6,3.27,3.27,Newark,NJ,7106,20150402,2,1997,0,0,0,1,0,0,0,1,2015,3.17,-1,0,1,-2,-2,-2,0,1,1,0,1
343389,17,2015-16,3,2014-15,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.45,3.59,"West New York",NJ,7093,20150109,1,1994,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,40,31,-1,0,0,0,0,0
343393,17,2015-16,1,2014-15,-2,-2,40.0601,-1,0,0,-2,-2,-1,6,1.44,2.41,"Jersey City",NJ,7305,20150106,1,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,100,91,-1,0,0,0,1,0
343404,17,2015-16,1,2015-16,0,-2,40.0801,-1,0,0,-2,-2,-1,6,2.79,2.79,"Jersey City",NJ,7306,20150415,1,1997,0,0,0,1,0,0,0,1,-1,3.1,-1,0,1,-2,-2,-2,0,1,0,0,1
343413,15,2014-15,3,2014-15,-2,-2,40.0801,-1,0,0,-2,-2,-1,6,1.68,1.67,"Jersey City",NJ,7307,20150126,1,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,67,49.5,-1,0,0,0,0,0
343417,16,2015-16,3,2014-15,-2,-2,0,-1,0,0,-2,-2,-1,6,1.36,1.71,Kearny,NJ,7032,20150122,2,1996,1,0,0,0,0,0,0,1,2014,-1,-1,0,1,-2,-2,-2,0,0,0,0,0
343419,17,2015-16,1,2014-15,0,1,43.0399,-1,0,0,-2,-2,-1,6,0.57,1.32,Newark,NJ,7103,20141216,1,1990,0,0,0,1,0,0,0,1,2008,-1,-1,0,1,-2,-2,-2,0,1,1,0,1
343423,17,2016-17,6,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.15,3.14,"Jersey City",NJ,7002,20160427,1,1993,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,72,66,-1,2,0,0,1,0
343426,16,2015-16,3,2015-16,0,0,43.0199,-1,0,0,-2,-2,-1,6,1.25,1.25,Newark,NJ,7114,20150611,2,1996,0,0,0,1,0,0,0,1,2015,2.5,-1,0,1,-2,-2,-2,0,1,1,0,0
343430,15,2014-15,3,2014-15,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,2.33,2.32,"West New York",NJ,7093,20150113,1,1988,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,103,66,-1,0,0,0,0,0
343437,15,2014-15,3,2014-15,-1,-1,-1,-1,0,0,-2,-2,-1,6,3.7,3.7,"Old Bridge",NJ,8857,20150112,1,1988,0,0,0,0,0,0,0,1,-1,-1,-1,0,1,-2,-2,-2,0,-1,-1,0,0
343438,17,2015-16,3,2015-16,0,1,9.0101,-1,0,0,-2,-2,-1,6,2.6,2.6,"Jersey City",NJ,7305,20150624,1,1996,1,0,0,0,0,0,0,1,2014,2.7,-1,0,1,-2,-2,-2,0,1,1,1,1
343441,17,2015-16,3,2015-16,-2,1,52.0201,-1,0,0,-2,-2,-1,6,3.06,3.06,Irvington,NJ,7111,20150323,2,1997,0,0,0,1,0,0,0,1,2015,3.42,-1,0,1,-2,-2,-2,0,0,1,0,1
343442,15,2014-15,3,2014-15,-2,-2,51,-1,0,0,-2,-2,-1,6,3.53,3.52,"North Brunswick",NJ,8902,20150102,1,1982,0,0,0,0,0,0,0,1,-1,-1,-1,0,2,123,96,-1,3,0,0,0,0
343447,17,2015-16,3,2015-16,1,-2,52.0301,-1,0,0,-2,-2,-1,6,2.85,2.84,"East Orange",NJ,7017,20150722,2,1997,0,0,0,1,0,0,0,1,2015,2.89,-1,0,1,-2,-2,-2,0,1,0,0,1
343449,17,2015-16,3,2014-15,0,0,52.0201,-1,0,0,-2,-2,-1,6,2.35,2.28,Bayonne,NJ,7002,20150115,1,1980,1,0,0,0,0,0,0,2,-1,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
343454,17,2015-16,3,2015-16,1,0,26.0101,-1,0,0,-2,-2,-1,6,3.71,3.71,"Jersey City",NJ,7305,20150416,2,1997,1,0,0,0,0,0,0,1,2015,3.2,-1,0,1,-2,-2,-2,0,1,1,0,0
343455,17,2015-16,3,2015-16,0,-2,54.0101,-1,0,0,-2,-2,-1,6,2.5,1.87,Newark,NJ,7105,20150513,1,1997,1,0,0,0,0,0,0,1,2015,3.16,-1,0,1,-2,-2,-2,0,1,0,1,0
